SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
RAYALSEEMA,1916,0.00,1.30,0.00,7.90,32.90,48.10,210.10,160.20,182.90,252.50,140.90,10.40,1047.00,1.30,40.80,601.20,403.70
RAYALSEEMA,1917,4.50,35.60,7.20,5.40,63.00,86.50,63.00,171.50,185.60,183.80,105.10,21.90,933.10,40.10,75.60,506.60,310.80
RAYALSEEMA,1918,60.60,2.70,10.50,10.40,69.20,37.60,30.80,74.10,111.40,4.40,211.60,22.80,645.80,63.20,90.00,253.80,238.70
RAYALSEEMA,1919,24.80,0.00,22.40,14.60,51.50,72.30,151.80,33.00,237.80,79.00,180.60,22.70,890.50,24.80,88.40,494.90,282.30
RAYALSEEMA,1920,79.50,1.20,0.40,11.50,27.50,42.00,24.40,86.30,155.60,134.90,111.50,0.00,674.80,80.70,39.40,308.30,246.40
RAYALSEEMA,1921,43.20,0.00,0.00,40.70,9.10,58.60,180.30,93.30,84.40,185.80,43.00,5.20,743.60,43.20,49.80,416.60,234.00
RAYALSEEMA,1922,36.90,0.00,0.00,12.00,52.00,48.40,64.80,85.00,34.80,120.00,306.30,10.00,770.30,36.90,64.00,233.10,436.30
RAYALSEEMA,1923,23.00,8.50,18.00,17.60,23.70,40.60,58.60,24.80,167.40,96.70,19.60,17.30,515.80,31.60,59.30,291.50,133.60
RAYALSEEMA,1924,9.80,0.00,1.20,12.70,37.00,44.70,83.90,86.20,202.90,47.50,158.10,0.30,684.30,9.80,50.90,417.70,205.90
RAYALSEEMA,1925,0.00,0.00,5.90,18.30,125.90,33.90,106.30,135.70,85.20,137.30,108.00,109.00,865.50,0.00,150.10,361.10,354.30
RAYALSEEMA,1926,57.30,0.00,15.00,38.10,27.80,83.00,87.90,92.30,147.90,80.60,43.60,9.00,682.60,57.40,80.90,411.20,133.20
RAYALSEEMA,1927,2.90,1.90,0.00,1.20,29.80,67.80,98.70,76.10,191.60,60.20,150.80,1.00,682.00,4.80,31.00,434.20,212.10
RAYALSEEMA,1928,1.30,38.70,10.90,23.20,22.80,71.90,85.00,87.50,100.10,202.40,37.00,30.40,711.30,40.00,56.90,344.60,269.80
RAYALSEEMA,1929,11.00,10.30,0.20,35.40,31.10,66.60,36.60,45.70,165.70,146.50,109.40,38.20,696.60,21.30,66.70,314.60,294.10
RAYALSEEMA,1930,15.60,33.90,8.30,7.60,169.60,98.10,45.60,33.10,137.30,245.80,156.60,44.00,995.50,49.50,185.50,314.10,446.40
RAYALSEEMA,1931,0.20,0.00,2.10,8.90,53.90,92.00,101.20,32.10,137.00,135.70,92.40,63.60,719.20,0.20,64.90,362.30,291.80
RAYALSEEMA,1932,0.00,17.20,0.00,12.10,50.80,59.70,72.40,128.60,77.60,92.60,108.60,16.20,635.80,17.20,62.90,338.30,217.40
