SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
WEST MADHYA PRADESH,1982,44.80,4.70,3.20,2.70,8.30,61.50,247.20,386.70,89.30,23.30,60.00,2.40,934.10,49.60,14.10,784.70,85.60
WEST MADHYA PRADESH,1983,4.80,0.60,0.10,13.70,13.90,88.30,238.20,364.40,291.50,55.20,0.00,1.10,1071.90,5.40,27.70,982.50,56.30
WEST MADHYA PRADESH,1984,15.20,6.10,0.00,0.10,0.00,63.50,165.30,536.00,60.30,12.50,0.00,0.50,859.50,21.30,0.10,825.20,13.00
WEST MADHYA PRADESH,1985,2.10,0.00,0.20,4.50,4.20,55.40,211.70,294.40,144.40,157.80,0.00,0.00,874.70,2.10,8.90,705.90,157.80
WEST MADHYA PRADESH,1986,9.50,40.50,2.50,0.20,5.30,129.80,470.60,237.50,33.40,6.50,0.10,1.20,937.10,50.00,8.00,871.30,7.80
WEST MADHYA PRADESH,1987,25.70,13.20,0.60,0.00,7.10,74.30,144.20,362.70,77.70,55.10,8.10,15.30,783.90,38.90,7.70,658.90,78.50
WEST MADHYA PRADESH,1988,3.50,0.60,2.20,5.10,4.70,136.00,313.60,278.90,146.50,59.50,0.40,0.10,951.20,4.10,12.00,875.00,60.10
WEST MADHYA PRADESH,1989,2.30,0.20,9.40,0.20,2.90,129.80,150.50,369.50,88.20,0.60,0.00,4.80,758.50,2.50,12.50,738.10,5.40
WEST MADHYA PRADESH,1990,0.70,9.30,1.30,1.00,29.40,161.20,265.00,384.20,258.30,23.20,2.80,7.60,1144.00,10.00,31.80,1068.70,33.60
WEST MADHYA PRADESH,1991,0.10,3.60,1.30,3.30,1.30,96.40,344.70,262.20,25.10,0.00,3.80,3.60,745.50,3.70,5.90,728.50,7.40
WEST MADHYA PRADESH,1992,0.10,0.20,0.10,0.10,5.80,51.00,211.80,314.40,105.90,62.70,2.20,0.00,754.20,0.20,6.00,683.10,64.90
WEST MADHYA PRADESH,1993,0.00,5.00,7.20,0.60,2.90,113.50,337.70,236.90,300.50,22.10,1.30,4.10,1031.90,5.00,10.70,988.70,27.50
WEST MADHYA PRADESH,1994,14.70,5.40,0.20,5.50,1.30,221.10,352.90,385.80,187.20,2.60,2.90,0.00,1179.50,20.10,6.90,1147.00,5.50
WEST MADHYA PRADESH,1995,14.70,0.80,15.60,1.40,1.30,67.20,320.20,252.10,163.60,19.60,0.00,8.10,864.70,15.50,18.30,803.10,27.70
WEST MADHYA PRADESH,1996,10.30,4.70,2.20,0.40,1.40,48.60,438.50,366.30,154.70,57.30,1.10,0.00,1085.40,15.00,4.00,1008.00,58.40
WEST MADHYA PRADESH,1997,3.00,0.00,0.70,4.00,1.70,89.70,345.90,334.80,97.20,36.10,51.40,93.90,1058.30,3.00,6.40,867.60,181.40
WEST MADHYA PRADESH,1998,2.50,0.60,8.90,1.90,0.60,92.90,279.00,208.40,286.60,39.10,6.40,0.00,926.90,3.10,11.30,867.00,45.50
WEST MADHYA PRADESH,1999,0.90,31.00,0.00,0.00,4.50,127.00,284.00,188.00,330.80,86.20,0.30,0.00,1052.70,32.00,4.50,929.80,86.50
WEST MADHYA PRADESH,2000,0.10,NA,0.10,0.10,30.10,93.40,320.50,136.20,31.60,1.20,0.00,0.20,NA,NA,30.30,581.70,1.40
WEST MADHYA PRADESH,2001,2.10,0.00,1.10,6.00,16.40,203.60,269.20,198.90,27.50,62.20,0.00,0.00,787.00,2.20,23.50,699.10,62.20
WEST MADHYA PRADESH,2002,0.40,19.70,1.50,1.70,3.90,138.90,46.90,317.70,141.00,5.90,5.90,0.80,684.10,20.10,7.10,644.40,12.60
WEST MADHYA PRADESH,2003,1.10,21.10,0.10,1.00,0.30,128.70,307.50,228.00,254.90,0.90,0.20,2.50,946.40,22.20,1.40,919.20,3.60
WEST MADHYA PRADESH,2004,16.80,0.00,0.00,0.40,4.80,83.70,218.00,421.90,55.70,43.70,2.20,0.80,848.10,16.80,5.30,779.20,46.70
WEST MADHYA PRADESH,2005,13.70,3.10,12.30,6.10,1.90,81.20,345.70,130.50,155.10,1.30,0.00,1.40,752.20,16.80,20.30,712.40,2.70
WEST MADHYA PRADESH,2006,0.00,0.00,44.30,3.30,22.80,74.50,299.00,501.90,198.10,13.70,8.60,3.00,1169.20,0.00,70.40,1073.50,25.20
WEST MADHYA PRADESH,2007,1.70,11.50,2.60,0.60,14.60,99.90,305.60,220.60,138.30,0.00,10.50,0.60,806.50,13.30,17.80,764.30,11.10
WEST MADHYA PRADESH,2008,0.40,0.00,2.50,2.50,3.80,194.20,221.80,205.80,139.70,12.90,7.50,0.00,791.10,0.40,8.80,761.50,20.50
WEST MADHYA PRADESH,2009,5.50,0.00,0.10,1.30,6.50,56.80,320.30,172.70,139.60,89.90,65.10,19.10,877.00,5.50,7.90,689.40,174.10
WEST MADHYA PRADESH,2010,2.20,5.40,0.80,0.10,0.40,62.20,258.50,291.50,136.10,13.60,4.60,0.80,776.30,7.60,1.40,748.30,19.00
WEST MADHYA PRADESH,2011,0.00,1.70,0.10,1.80,3.60,241.50,306.70,343.30,165.00,0.20,0.00,0.00,1063.90,1.70,5.50,1056.50,0.20
WEST MADHYA PRADESH,2012,6.20,0.00,0.00,0.90,3.10,48.20,439.20,341.20,194.30,2.10,0.00,0.00,1035.20,6.20,4.00,1023.00,2.10
WEST MADHYA PRADESH,2013,1.70,31.10,8.50,2.80,0.40,263.70,485.10,432.60,98.90,68.70,0.30,2.40,1396.30,32.80,11.70,1280.40,71.40
WEST MADHYA PRADESH,2014,25.60,34.40,4.60,1.40,1.40,30.60,337.40,211.00,192.60,7.00,3.00,15.80,864.90,60.00,7.50,771.60,25.80
WEST MADHYA PRADESH,2015,40.20,6.40,53.50,13.30,2.00,154.10,428.20,276.60,55.60,11.00,0.30,1.00,1042.30,46.60,68.90,914.50,12.40
