SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST UTTAR PRADESH,1968,28.80,5.50,4.50,2.60,1.70,95.10,311.30,251.10,104.10,32.90,0.00,2.30,840.00,34.30,8.80,761.80,35.20
EAST UTTAR PRADESH,1969,2.80,2.60,2.90,7.00,37.30,59.20,370.10,322.20,200.50,6.80,13.30,0.00,1024.60,5.40,47.20,952.00,20.00
EAST UTTAR PRADESH,1970,31.30,41.30,8.40,2.10,30.30,178.10,197.90,226.10,365.50,51.20,0.10,0.00,1132.30,72.60,40.80,967.50,51.40
EAST UTTAR PRADESH,1971,15.70,11.60,7.10,39.60,54.50,202.50,295.30,386.70,221.80,75.80,0.50,0.00,1311.10,27.30,101.30,1106.30,76.30
EAST UTTAR PRADESH,1972,9.70,23.40,3.00,1.10,1.00,26.90,185.80,208.30,167.80,24.60,14.80,0.40,666.90,33.10,5.10,588.90,39.70
EAST UTTAR PRADESH,1973,11.70,18.30,0.70,0.00,17.90,119.70,245.10,257.80,174.50,109.70,0.10,0.10,955.70,30.00,18.70,797.00,110.00
EAST UTTAR PRADESH,1974,0.50,3.20,4.90,0.20,7.00,53.30,375.60,257.40,126.60,38.20,1.50,13.70,882.20,3.70,12.10,813.00,53.40
EAST UTTAR PRADESH,1975,13.50,7.60,13.10,0.80,8.00,234.90,405.90,312.50,188.90,40.30,0.00,0.00,1225.50,21.10,21.90,1142.20,40.30
EAST UTTAR PRADESH,1976,6.10,3.50,0.20,5.70,23.40,61.40,254.00,309.30,254.80,4.80,0.30,0.10,923.50,9.50,29.40,879.50,5.20
EAST UTTAR PRADESH,1977,10.30,3.70,0.10,9.80,30.90,57.90,397.20,193.50,128.50,66.40,0.70,15.10,914.10,14.10,40.80,777.10,82.20
EAST UTTAR PRADESH,1978,27.90,27.20,31.60,9.60,6.50,187.10,327.20,262.60,219.10,12.20,1.60,3.90,1116.30,55.00,47.80,995.90,17.60
EAST UTTAR PRADESH,1979,27.60,30.60,2.30,6.80,12.00,85.20,320.60,118.10,31.60,18.50,33.60,9.60,696.50,58.20,21.10,555.50,61.70
EAST UTTAR PRADESH,1980,3.00,4.20,8.90,0.30,15.50,153.40,553.10,449.70,269.80,19.80,0.20,10.70,1488.50,7.10,24.70,1426.00,30.70
EAST UTTAR PRADESH,1981,19.60,3.70,11.80,4.80,29.20,80.00,436.00,216.80,293.00,1.40,10.90,3.10,1110.10,23.30,45.80,1025.70,15.40
EAST UTTAR PRADESH,1982,34.70,9.90,40.30,11.10,44.90,120.10,215.20,316.60,281.90,10.40,20.50,5.00,1110.60,44.60,96.30,933.80,35.90
EAST UTTAR PRADESH,1983,20.00,1.60,0.70,24.90,45.90,104.20,271.00,242.50,364.20,110.40,0.00,19.60,1204.80,21.60,71.50,981.90,129.90
EAST UTTAR PRADESH,1984,24.00,23.50,1.40,9.40,10.70,286.90,329.70,203.70,164.10,18.50,0.00,4.70,1076.70,47.50,21.60,984.40,23.30
EAST UTTAR PRADESH,1985,20.80,0.00,0.50,2.20,10.40,69.70,351.80,215.70,333.30,158.30,0.00,13.20,1175.90,20.80,13.10,970.50,171.60
EAST UTTAR PRADESH,1986,7.10,36.50,0.90,5.60,26.00,116.90,301.00,245.30,121.20,31.60,1.00,42.50,935.30,43.50,32.40,784.40,75.00
EAST UTTAR PRADESH,1987,11.10,6.40,2.60,6.40,22.20,20.70,215.90,167.60,289.50,78.70,0.00,3.50,824.70,17.50,31.30,693.70,82.20
EAST UTTAR PRADESH,1988,2.30,11.10,17.40,14.00,17.40,107.00,375.40,365.00,102.30,54.70,0.00,18.50,1085.10,13.40,48.80,949.70,73.20
EAST UTTAR PRADESH,1989,14.50,4.30,9.30,0.00,7.30,138.40,370.70,194.70,207.40,7.90,1.80,13.60,969.90,18.80,16.60,911.30,23.20
EAST UTTAR PRADESH,1990,0.00,42.60,9.50,1.80,42.30,135.70,488.80,212.20,153.90,12.00,0.00,7.40,1106.10,42.60,53.60,990.60,19.30
EAST UTTAR PRADESH,1991,8.60,10.90,7.90,3.90,4.10,98.20,123.00,395.90,201.60,0.20,2.70,18.30,875.20,19.50,15.90,818.70,21.10
EAST UTTAR PRADESH,1992,9.00,8.70,0.30,1.20,14.00,51.40,243.30,233.20,191.10,103.90,7.30,0.00,863.40,17.70,15.50,719.00,111.20
