SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
CHHATTISGARH,1974,0.00,6.60,2.50,1.50,9.20,115.60,253.40,353.30,100.40,97.30,11.30,0.00,951.00,6.60,13.10,822.60,108.60
CHHATTISGARH,1975,9.70,7.40,11.30,3.70,8.70,202.50,403.30,421.30,265.70,140.80,0.90,0.00,1475.50,17.20,23.80,1292.70,141.70
CHHATTISGARH,1976,0.40,4.10,1.10,15.90,12.60,100.00,569.00,492.10,174.50,2.80,6.70,0.20,1379.30,4.50,29.60,1335.60,9.70
CHHATTISGARH,1977,4.10,4.90,2.20,19.00,33.70,242.40,509.30,386.30,196.50,19.90,40.90,6.10,1465.50,9.00,54.90,1334.60,67.00
CHHATTISGARH,1978,4.10,13.70,18.90,12.80,3.70,257.00,377.70,470.80,176.00,11.50,11.90,12.20,1370.40,17.90,35.40,1281.50,35.60
CHHATTISGARH,1979,20.70,24.70,0.60,4.40,4.40,176.30,209.80,267.20,155.50,26.10,11.30,3.60,904.60,45.40,9.40,808.80,41.00
CHHATTISGARH,1980,5.30,2.30,7.90,7.20,15.50,273.00,426.60,362.20,369.40,21.40,0.00,4.60,1495.40,7.70,30.60,1431.20,26.00
CHHATTISGARH,1981,20.70,1.60,20.70,4.00,15.60,127.50,356.20,409.10,237.20,20.70,0.90,2.20,1216.20,22.30,40.30,1129.90,23.70
CHHATTISGARH,1982,27.20,18.90,22.50,11.50,25.00,133.50,251.80,501.10,119.10,75.20,10.90,0.60,1197.40,46.20,59.00,1005.60,86.70
CHHATTISGARH,1983,0.30,24.90,1.50,20.40,28.40,155.70,324.20,417.60,330.90,58.20,0.60,9.40,1371.90,25.10,50.30,1228.30,68.10
CHHATTISGARH,1984,35.30,12.40,0.10,24.90,15.50,291.60,322.00,400.20,99.80,52.70,0.20,0.00,1254.70,47.70,40.50,1113.60,52.90
CHHATTISGARH,1985,33.20,9.40,0.40,8.70,11.90,137.20,398.90,346.00,214.60,77.20,0.00,0.00,1237.50,42.60,21.00,1096.80,77.20
CHHATTISGARH,1986,23.30,45.70,10.00,11.50,8.70,361.90,367.90,321.00,98.70,61.90,33.90,24.10,1368.60,69.00,30.20,1149.50,119.90
CHHATTISGARH,1987,9.20,9.30,7.90,2.40,22.10,81.00,409.90,264.80,214.00,82.50,37.50,2.20,1142.80,18.50,32.40,969.70,122.20
CHHATTISGARH,1988,0.70,25.10,6.20,22.70,8.80,219.70,375.00,351.10,167.80,28.70,0.40,0.10,1206.30,25.80,37.70,1113.60,29.20
CHHATTISGARH,1989,0.10,0.00,10.50,1.00,8.90,226.80,372.10,353.70,173.90,10.40,5.20,24.60,1187.20,0.10,20.40,1126.50,40.20
CHHATTISGARH,1990,0.50,18.50,9.20,7.40,122.30,293.60,393.90,375.90,268.20,143.60,9.40,1.40,1643.80,19.00,138.90,1331.50,154.40
CHHATTISGARH,1991,10.60,1.60,9.20,3.70,4.70,143.80,446.20,411.20,135.10,37.90,9.30,7.60,1220.80,12.20,17.50,1136.20,54.90
CHHATTISGARH,1992,0.10,0.30,0.50,1.90,5.40,137.10,401.30,419.10,180.00,7.90,3.00,0.00,1156.60,0.40,7.80,1137.50,10.90
CHHATTISGARH,1993,0.00,5.30,7.10,4.70,10.00,167.20,351.00,299.50,298.60,60.10,1.90,0.00,1205.30,5.30,21.70,1116.30,61.90
CHHATTISGARH,1994,3.50,8.40,0.00,5.20,9.10,413.40,575.70,447.70,212.00,76.90,2.70,0.00,1754.50,11.80,14.30,1648.80,79.60
CHHATTISGARH,1995,43.50,2.60,24.00,5.20,24.90,119.50,478.30,356.00,137.70,69.60,11.20,8.20,1280.70,46.10,54.10,1091.40,89.10
CHHATTISGARH,1996,11.10,5.60,3.60,4.80,2.20,195.20,352.40,429.40,156.80,25.00,0.80,0.20,1187.00,16.70,10.60,1133.80,26.00
CHHATTISGARH,1997,6.30,0.10,2.20,45.70,7.20,153.80,384.60,414.70,167.50,30.20,51.40,53.50,1317.20,6.40,55.10,1120.60,135.10
CHHATTISGARH,1998,64.90,11.20,27.30,11.90,16.40,156.20,356.00,259.60,288.30,93.10,47.80,0.00,1332.50,76.00,55.60,1060.10,140.90
CHHATTISGARH,1999,0.00,3.10,0.10,0.00,31.50,222.50,310.00,408.70,253.70,91.20,1.30,0.60,1322.60,3.10,31.60,1194.90,93.00
CHHATTISGARH,2000,2.60,0.00,0.60,1.50,9.30,180.70,322.40,215.60,169.10,4.30,0.20,0.10,906.30,2.60,11.40,887.80,4.60
CHHATTISGARH,2001,0.80,0.30,14.60,17.60,16.60,339.40,630.60,380.30,108.40,86.90,4.60,0.00,1600.10,1.10,48.70,1458.80,91.60
CHHATTISGARH,2002,41.50,4.90,12.20,3.30,32.10,196.30,138.40,352.40,122.30,57.80,13.30,15.90,990.20,46.40,47.50,809.30,86.90
CHHATTISGARH,2003,3.70,17.70,12.10,2.60,0.70,128.70,446.60,519.70,384.10,157.60,5.80,14.90,1694.30,21.40,15.50,1479.10,178.20
CHHATTISGARH,2004,37.80,16.70,3.10,21.20,6.80,213.10,323.10,351.70,126.50,43.90,0.70,0.10,1144.50,54.50,31.10,1014.30,44.60
CHHATTISGARH,2005,57.60,15.60,6.10,6.50,16.40,197.00,393.80,267.70,240.50,83.50,1.60,1.00,1287.20,73.20,29.00,1099.00,86.10
CHHATTISGARH,2006,2.70,0.00,26.20,17.20,23.50,92.20,495.10,447.20,184.60,13.30,15.10,0.70,1317.70,2.70,66.80,1219.00,29.10
CHHATTISGARH,2007,0.00,15.70,6.20,11.40,10.40,259.40,309.90,338.80,259.10,67.80,2.00,0.50,1281.20,15.70,28.00,1167.20,70.30
CHHATTISGARH,2008,6.70,9.70,22.20,11.20,9.50,236.40,280.50,305.10,215.40,10.70,1.20,0.00,1108.50,16.40,42.90,1037.40,11.80
CHHATTISGARH,2009,1.20,0.00,2.30,1.90,11.20,45.30,455.00,247.10,104.70,43.60,42.50,1.90,956.60,1.20,15.40,852.00,88.00
CHHATTISGARH,2010,7.90,4.90,1.00,5.90,12.60,102.60,426.80,340.30,302.50,54.30,20.20,27.60,1306.60,12.80,19.40,1172.20,102.10
CHHATTISGARH,2011,0.30,11.50,2.60,35.00,16.80,183.50,272.60,379.80,382.20,15.50,0.00,2.80,1302.70,11.80,54.40,1218.20,18.30
CHHATTISGARH,2012,36.60,4.80,1.10,14.90,9.40,147.30,430.60,442.20,245.30,19.80,20.40,5.00,1377.40,41.50,25.40,1265.40,45.10
CHHATTISGARH,2013,2.80,19.70,4.90,45.80,5.70,263.60,418.80,336.60,140.90,180.90,0.30,0.00,1420.00,22.50,56.40,1159.90,181.20
CHHATTISGARH,2014,2.30,29.00,21.40,17.30,25.00,104.90,416.70,327.70,252.70,77.90,2.60,1.10,1278.70,31.30,63.70,1102.10,81.60
CHHATTISGARH,2015,15.80,1.20,21.20,37.00,13.00,257.60,248.60,286.60,216.90,17.70,0.60,1.50,1117.60,17.00,71.20,1009.70,19.70
